query_movie_id,query_title,model,rank,recommended_movie_id,recommended_title,cosine_similarity,recommended_overview
37165,The Truman Show,minilm,1,858017,I Saw the TV Glow,0.461098313331604,"Teenager Owen is just trying to make it through life in the suburbs when his classmate Maddy introduces him to a mysterious TV show — a vision of a supernatural world beneath their own. In the pale glow of the television, Owen’s view of reality begins to crack."
37165,The Truman Show,minilm,2,866463,Reptile,0.459049791097641,"Following the brutal murder of a young real estate agent, a hardened detective attempts to uncover the truth in a case where nothing is as it seems, and by doing so dismantles the illusions in his own life."
37165,The Truman Show,minilm,3,133694,Promised Land,0.4559794068336487,"A salesman for a natural gas company experiences life-changing events after arriving in a small town, where his corporation wants to tap into the available resources."
37165,The Truman Show,minilm,4,52067,Cedar Rapids,0.45361393690109253,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.
37165,The Truman Show,minilm,5,692969,Cadaver,0.443534255027771,"In the aftermath of a nuclear disaster, a starving family finds hope in a charismatic hotel owner. Lured by the prospect of a free dinner, they discover that the evening's entertainment blurs the lines between performance and reality. Will they wind up the spectators or the spectacle?"
37165,The Truman Show,minilm,6,25389,Matinee,0.4391777813434601,"A showman introduces a small coastal town to a unique movie experience and capitalizes on the Cuban Missile crisis hysteria with a kitschy horror extravaganza combining film effects, stage props and actors in rubber suits in this salute to the B-movie."
37165,The Truman Show,minilm,7,14337,Primer,0.42687729001045227,"A group of fledgling inventors discover a complex method to manipulate reality. At first, they successfully game the stock market with it, but the consequences of the invention start to catch up with them."
37165,The Truman Show,minilm,8,1208348,Rental Family,0.41170114278793335,"An American actor in Tokyo struggles to find purpose until he lands an unusual gig: working for a Japanese 'rental family' agency, playing stand-in roles for strangers. As he immerses himself in his clients' worlds, he begins to form genuine bonds that blur the lines between performance and reality."
37165,The Truman Show,minilm,9,4193,Evil Under the Sun,0.4082040786743164,An opulent beach resort provides a scenic background to this amusing whodunit as Poirot attempts to uncover the nefarious evildoer behind the strangling of a notorious stage star.
37165,The Truman Show,minilm,10,5236,Kiss Kiss Bang Bang,0.39552605152130127,A petty thief posing as an actor is brought to Los Angeles for an unlikely audition and finds himself in the middle of a murder investigation along with his high school dream girl and a detective who's been training him for his upcoming role...
37165,The Truman Show,mpnet,1,155084,13 Sins,0.6452003717422485,"Drowning in debt as he's about to get married, a bright but meek salesman receives a mysterious phone call informing him that he's on a hidden-camera game show where he must execute 13 tasks to receive a multi-million dollar cash prize."
37165,The Truman Show,mpnet,2,52067,Cedar Rapids,0.6023977994918823,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.
37165,The Truman Show,mpnet,3,996,Double Indemnity,0.5933510661125183,"An insurance representative is seduced by a dissatisfied housewife into a scheme of insurance fraud and murder that arouses the suspicion of his colleague, a claims investigator."
37165,The Truman Show,mpnet,4,11374,EDtv,0.5652840733528137,Video store clerk Ed agrees to have his life filmed by a camera crew for a tv network.
37165,The Truman Show,mpnet,5,133694,Promised Land,0.5599516034126282,"A salesman for a natural gas company experiences life-changing events after arriving in a small town, where his corporation wants to tap into the available resources."
37165,The Truman Show,mpnet,6,9414,The Man Who Knew Too Little,0.5566854476928711,"An American gets a ticket for an audience participation game in London, then gets involved in a case of mistaken identity. As an international plot unravels around him, he thinks it's all part of the act."
37165,The Truman Show,mpnet,7,1359,American Psycho,0.5527139902114868,"A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies."
37165,The Truman Show,mpnet,8,389053,The Do-Over,0.5525835752487183,The life of a bank manager is turned upside down when a friend from his past manipulates him into faking his own death and taking off on an adventure.
37165,The Truman Show,mpnet,9,10141,Dirty Rotten Scoundrels,0.5487418174743652,"Con artist Lawrence Jamieson is a longtime resident of a luxurious coastal resort, where he enjoys the lavish fruits of his deceptions -- that is, until a competitor, Freddy Benson, shows up. When the new guy's lowbrow tactics impinge on his own sophisticated work and believing him to be the infamous conman 'The Jackal', Lawrence resolves to get rid of him. Confident of his own duplicitous talents, he challenges Freddy to a winner-takes-all competition: whoever swindles their latest mark, American heiress Janet Colgate, out of $50,000 first can stay, while the other must leave town."
37165,The Truman Show,mpnet,10,866463,Reptile,0.5403447151184082,"Following the brutal murder of a young real estate agent, a hardened detective attempts to uncover the truth in a case where nothing is as it seems, and by doing so dismantles the illusions in his own life."
37165,The Truman Show,gte_modernbert,1,155084,13 Sins,0.7499194145202637,"Drowning in debt as he's about to get married, a bright but meek salesman receives a mysterious phone call informing him that he's on a hidden-camera game show where he must execute 13 tasks to receive a multi-million dollar cash prize."
37165,The Truman Show,gte_modernbert,2,133694,Promised Land,0.7395875453948975,"A salesman for a natural gas company experiences life-changing events after arriving in a small town, where his corporation wants to tap into the available resources."
37165,The Truman Show,gte_modernbert,3,52067,Cedar Rapids,0.7388929724693298,A naive Midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers.
37165,The Truman Show,gte_modernbert,4,996,Double Indemnity,0.7254927158355713,"An insurance representative is seduced by a dissatisfied housewife into a scheme of insurance fraud and murder that arouses the suspicion of his colleague, a claims investigator."
37165,The Truman Show,gte_modernbert,5,1402,The Pursuit of Happyness,0.7136108875274658,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.
37165,The Truman Show,gte_modernbert,6,8051,Punch-Drunk Love,0.7135600447654724,A socially awkward and volatile small business owner meets the love of his life after being threatened by a gang of scammers.
37165,The Truman Show,gte_modernbert,7,38366,The Cyclone,0.7068452835083008,"The everyday life of accountant Levante, his family and the other people of a small town in the Tuscan countryside is taken by storm by the serendipitous arrival of five gorgeous Spanish flamenco dancers."
37165,The Truman Show,gte_modernbert,8,463257,The Peanut Butter Falcon,0.7043957710266113,A down-on-his-luck crab fisherman embarks on a journey to get a young man with Down syndrome to a professional wrestling school in rural North Carolina and away from the retirement home where he’s lived for the past two and a half years.
37165,The Truman Show,gte_modernbert,9,23160,Werckmeister Harmonies,0.7036133408546448,A naive young man witnesses an escalation of violence in his small hometown following the arrival of a mysterious circus attraction.
37165,The Truman Show,gte_modernbert,10,11374,EDtv,0.7023854851722717,Video store clerk Ed agrees to have his life filmed by a camera crew for a tv network.
44214,Black Swan,minilm,1,12761,Autumn Sonata,0.5199375152587891,"After a seven-year absence, Charlotte Andergast travels to Sweden to reunite with her daughter Eva. The pair have a troubled relationship: Charlotte sacrificed the responsibilities of motherhood for a career as a classical pianist. Over an emotional night, the pair reopen the wounds of the past. Charlotte gets another shock when she finds out that her mentally impaired daughter, Helena, is out of the asylum and living with Eva."
44214,Black Swan,minilm,2,19542,The Red Shoes,0.5071286559104919,"A fledgling ballerina falls in love with a brilliant composer, but the jealous head of the ballet company plots to drive them apart."
44214,Black Swan,minilm,3,771077,Rise,0.500538170337677,"Elise thought she had the perfect life: an ideal boyfriend and a promising career as a ballet dancer. It all falls apart the day she catches him cheating on her with her stage backup; and after she suffers an injury on stage, it seems like she might not be able to dance ever again."
44214,Black Swan,minilm,4,1111873,Abigail,0.49766668677330017,"A group of criminals kidnap a teenage ballet dancer, the daughter of a notorious gang leader, in order to obtain a ransom of $50 million, but over time, they discover that she is not just an ordinary girl. After the kidnappers begin to diminish, one by one, they discover, to their increasing horror, that they are locked inside with no normal little girl."
44214,Black Swan,minilm,5,532620,Let's Dance,0.4874098598957062,"After his crew breaks up, a gifted but insecure hip-hop dancer teaches at a top ballet school in Paris, where he falls for an aspiring ballerina."
44214,Black Swan,minilm,6,8966,Twilight,0.4817543029785156,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life."
44214,Black Swan,minilm,7,988402,Humanist Vampire Seeking Consenting Suicidal Person,0.47610217332839966,"Sasha is a young vampire with a serious problem: she's too sensitive to kill. When her exasperated parents cut off her blood supply, Sasha's life is in jeopardy. Luckily, she meets Paul, a lonely teenager with suicidal tendencies who is willing to give his life to save hers. But their friendly agreement soon becomes a nocturnal quest to fulfill Paul's last wishes before day breaks."
44214,Black Swan,minilm,8,535,Flashdance,0.4715948700904846,"Alex Owens, a young woman juggling between two odd jobs, aspires to become a successful ballet dancer. Nick, who is her boss and lover, supports and encourages her to fulfil her dream."
44214,Black Swan,minilm,9,342473,Ballerina,0.4715334177017212,"In 1879 Paris, a young orphan dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at the Grand Opera house."
44214,Black Swan,minilm,10,515916,Girl,0.4703112840652466,A promising teenage dancer enrolls at a prestigious ballet school while grappling with her gender dysphoria.
44214,Black Swan,mpnet,1,10560,Center Stage,0.6054534912109375,A group of 12 teenagers from various backgrounds enroll at the American Ballet Academy in New York to make it as ballet dancers and each one deals with the problems and stress of training and getting ahead in the world of dance.
44214,Black Swan,mpnet,2,14871,Make It Happen,0.6046698689460754,"Embarking on a journey to fulfill her dreams as a dancer, a young girl discovers a new style of dance that will prove to be the source of both conflict and self-discovery."
44214,Black Swan,mpnet,3,535,Flashdance,0.6001228094100952,"Alex Owens, a young woman juggling between two odd jobs, aspires to become a successful ballet dancer. Nick, who is her boss and lover, supports and encourages her to fulfil her dream."
44214,Black Swan,mpnet,4,342473,Ballerina,0.5900828838348389,"In 1879 Paris, a young orphan dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at the Grand Opera house."
44214,Black Swan,mpnet,5,298582,Full Out,0.5796882510185242,"Based on the true life story of California gymnast Ariana Berlin. As she zoned in on her Olympic goals, 14 year old Ariana Berlin's life took a sharp turn when she was involved in a debilitating car accident. Gaining her confidence and movement back through learning hip hop dance, she unexpectedly found herself called back to the gymnastics world thanks to world renowned UCLA Coach Valorie Kondos Field. With Val's help, Ariana was eventually able to secure a spot on the UCLA gymnastics team and win an NCAA championship, a lifelong goal that she had always dreamed of. This is a wonderfully inspiring story of persistence, confidence, and the heart and courage to make a somewhat impossible comeback in life."
44214,Black Swan,mpnet,6,19542,The Red Shoes,0.5675437450408936,"A fledgling ballerina falls in love with a brilliant composer, but the jealous head of the ballet company plots to drive them apart."
44214,Black Swan,mpnet,7,14024,Raise Your Voice,0.5619599223136902,"A coming-of-age story centered around a small-town singer brokenhearted by the death of her brother in a car crash, who had secretly submitted her for a summer session at a performing arts academy in Los Angeles. In the academy, she experiences a whole new way of life in the big city, far from the small town lifestyle she's used to."
44214,Black Swan,mpnet,8,121986,Frances Ha,0.5578476190567017,"An aspiring dancer moves to New York City and becomes caught up in a whirlwind of flighty fair-weather friends, diminishing fortunes and career setbacks."
44214,Black Swan,mpnet,9,315664,Florence Foster Jenkins,0.5495086908340454,"The story of Florence Foster Jenkins, a New York heiress, who dreamed of becoming an opera singer, despite having a terrible singing voice."
44214,Black Swan,mpnet,10,515916,Girl,0.5453301072120667,A promising teenage dancer enrolls at a prestigious ballet school while grappling with her gender dysphoria.
44214,Black Swan,gte_modernbert,1,121986,Frances Ha,0.7264161705970764,"An aspiring dancer moves to New York City and becomes caught up in a whirlwind of flighty fair-weather friends, diminishing fortunes and career setbacks."
44214,Black Swan,gte_modernbert,2,19542,The Red Shoes,0.7226730585098267,"A fledgling ballerina falls in love with a brilliant composer, but the jealous head of the ballet company plots to drive them apart."
44214,Black Swan,gte_modernbert,3,515916,Girl,0.7139618396759033,A promising teenage dancer enrolls at a prestigious ballet school while grappling with her gender dysphoria.
44214,Black Swan,gte_modernbert,4,12763,Take the Lead,0.7006781697273254,"A former professional dancer volunteers to teach dance in the New York public school system and, while his background first clashes with his students' tastes, together they create a completely new style of dance. Based on the story of ballroom dancer, Pierre Dulane."
44214,Black Swan,gte_modernbert,5,342473,Ballerina,0.6997989416122437,"In 1879 Paris, a young orphan dreams of becoming a ballerina and flees her rural Brittany for Paris, where she passes for someone else and accedes to the position of pupil at the Grand Opera house."
44214,Black Swan,gte_modernbert,6,535,Flashdance,0.6982071399688721,"Alex Owens, a young woman juggling between two odd jobs, aspires to become a successful ballet dancer. Nick, who is her boss and lover, supports and encourages her to fulfil her dream."
44214,Black Swan,gte_modernbert,7,807339,Apartment 7A,0.6968228816986084,"A struggling young dancer finds herself drawn in by dark forces when a peculiar, well-connected older couple promise her a shot at fame."
44214,Black Swan,gte_modernbert,8,168903,Barbie in the Pink Shoes,0.6935352087020874,About a young girl who finds a pair of pink ballet shoes and is taken to a magical ballet land.There she learns how to help her friends and follow her instincts.
44214,Black Swan,gte_modernbert,9,532620,Let's Dance,0.6928063035011292,"After his crew breaks up, a gifted but insecure hip-hop dancer teaches at a top ballet school in Paris, where he falls for an aspiring ballerina."
44214,Black Swan,gte_modernbert,10,14871,Make It Happen,0.6914061307907104,"Embarking on a journey to fulfill her dreams as a dancer, a young girl discovers a new style of dance that will prove to be the source of both conflict and self-discovery."
76341,Mad Max: Fury Road,minilm,1,20504,The Book of Eli,0.6257125735282898,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind."
76341,Mad Max: Fury Road,minilm,2,1042834,Eden,0.5648308992385864,"A group of disillusioned outsiders abandon modern society in search of a new beginning. Settling on a remote, uninhabited island, their utopian dream quickly unravels as they discover that the greatest threat isn’t the brutal climate or deadly wildlife, but each other."
76341,Mad Max: Fury Road,minilm,3,461955,Rakka,0.5625811815261841,"A story of broken humanity following the invasion of a technologically superior alien species. Bleak, harrowing, and unrelenting, the humans must find enough courage to go on fighting."
76341,Mad Max: Fury Road,minilm,4,313943,Revolt,0.5371231436729431,"The story of humankind's last stand against a cataclysmic alien invasion. Set in the war-ravaged African countryside, a U.S. soldier and a French foreign aid worker team up to survive the alien onslaught. Their bond will be tested as they search for refuge across a crumbling world."
76341,Mad Max: Fury Road,minilm,5,1151244,Vermiglio,0.5295021533966064,"In the last days of the Second World War, a deserting soldier disrupts a tranquil and isolated mountain community. For one family, his arrival brings excitement and romance, but tragedy lies in wait."
76341,Mad Max: Fury Road,minilm,6,68735,Warcraft,0.5217083692550659,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home."
76341,Mad Max: Fury Road,minilm,7,577922,Tenet,0.520200788974762,"Armed with only one word - Tenet - and fighting for the survival of the entire world, the Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time."
76341,Mad Max: Fury Road,minilm,8,338676,Extinction,0.5191683173179626,"And suddenly, overnight, the world came to a halt. Two men, two survivors, one kid, and hatred that separates them. A place forgotten by everyone, including the creatures that inhabit the Earth... until now."
76341,Mad Max: Fury Road,minilm,9,11864,Enemy Mine,0.5123059153556824,"A soldier from Earth crashlands on an alien world after sustaining battle damage. Eventually he encounters another survivor, but from the enemy species he was fighting; they band together to survive on this hostile world. In the end the human finds himself caring for his enemy in a completely unexpected way."
76341,Mad Max: Fury Road,minilm,10,49849,Cowboys & Aliens,0.5112040638923645,"A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival."
76341,Mad Max: Fury Road,mpnet,1,345009,Mine,0.5919473171234131,"After a failed assassination attempt, a soldier finds himself stranded in the desert. Exposed to the elements, he must survive the dangers of the desert and battle the psychological and physical toll of the treacherous conditions."
76341,Mad Max: Fury Road,mpnet,2,426814,The Domestics,0.5786807537078857,A young husband and wife must fight to return home in a post-apocalyptic mid-western landscape ravaged by gangs.
76341,Mad Max: Fury Road,mpnet,3,1129598,Prey,0.5661731362342834,A young couple is compelled to leave their Christian missionary station in the Kalahari Desert after being threatened with death by an extremist militant gang. After crashing their aircraft they must battle man and beast for their lives.
76341,Mad Max: Fury Road,mpnet,4,310135,Turbo Kid,0.5583714842796326,"In a post-apocalyptic wasteland, an orphaned teen must battle a ruthless warlord to save the girl of his dreams."
76341,Mad Max: Fury Road,mpnet,5,20504,The Book of Eli,0.5504158139228821,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind."
76341,Mad Max: Fury Road,mpnet,6,10155,U Turn,0.5492579340934753,"When a desperate man’s car breaks down in a bizarre desert town while evading vengeful bookies, he becomes entangled in a dangerous love triangle. Caught between a married couple, he’s faced with deadly contracts to kill them both."
76341,Mad Max: Fury Road,mpnet,7,414425,Mudbound,0.5464305877685547,"In the post–World War II South, two families are pitted against a barbaric social hierarchy and an unrelenting landscape as they simultaneously fight the battle at home and the battle abroad."
76341,Mad Max: Fury Road,mpnet,8,313943,Revolt,0.5376349091529846,"The story of humankind's last stand against a cataclysmic alien invasion. Set in the war-ravaged African countryside, a U.S. soldier and a French foreign aid worker team up to survive the alien onslaught. Their bond will be tested as they search for refuge across a crumbling world."
76341,Mad Max: Fury Road,mpnet,9,49849,Cowboys & Aliens,0.5375755429267883,"A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival."
76341,Mad Max: Fury Road,mpnet,10,718444,Rogue,0.5322525501251221,"Battle-hardened O’Hara leads a lively mercenary team of soldiers on a daring mission: rescue hostages from their captors in remote Africa. But as the mission goes awry and the team is stranded, O’Hara’s squad must face a bloody, brutal encounter with a gang of rebels."
76341,Mad Max: Fury Road,gte_modernbert,1,49849,Cowboys & Aliens,0.7952755689620972,"A stranger stumbles into the desert town of Absolution with no memory of his past and a futuristic shackle around his wrist. With the help of mysterious beauty Ella and the iron-fisted Colonel Dolarhyde, he finds himself leading an unlikely posse of cowboys, outlaws, and Apache warriors against a common enemy from beyond this world in an epic showdown for survival."
76341,Mad Max: Fury Road,gte_modernbert,2,354282,Science Fiction Volume One: The Osiris Child,0.7716162800788879,"Set in the future in a time of interplanetary colonization, an unlikely pair race against an impending global crisis and are confronted by the monsters that live inside us all."
76341,Mad Max: Fury Road,gte_modernbert,3,313943,Revolt,0.7604942321777344,"The story of humankind's last stand against a cataclysmic alien invasion. Set in the war-ravaged African countryside, a U.S. soldier and a French foreign aid worker team up to survive the alien onslaught. Their bond will be tested as they search for refuge across a crumbling world."
76341,Mad Max: Fury Road,gte_modernbert,4,1042834,Eden,0.7583591938018799,"A group of disillusioned outsiders abandon modern society in search of a new beginning. Settling on a remote, uninhabited island, their utopian dream quickly unravels as they discover that the greatest threat isn’t the brutal climate or deadly wildlife, but each other."
76341,Mad Max: Fury Road,gte_modernbert,5,575322,Project Gemini,0.7482177019119263,"After depleting Earth's resources for centuries, humankind's survival requires an exodus to outer space. An international expedition is quickly formed to find a suitable new planet, but when plans go awry, the crew is suddenly stranded without power on a strange planet, where something unimaginable lies in wait."
76341,Mad Max: Fury Road,gte_modernbert,6,334538,Into the Forest,0.7474462985992432,"In the not too distant future, two young women who live in a remote ancient forest discover the world around them is on the brink of an apocalypse. Informed only by rumor, they fight intruders, disease, loneliness & starvation."
76341,Mad Max: Fury Road,gte_modernbert,7,2789,The Chronicles of Riddick,0.7463346719741821,"After years of outrunning ruthless bounty hunters, escaped convict Riddick suddenly finds himself caught between opposing forces in a fight for the future of the human race. Now, waging incredible battles on fantastic and deadly worlds, this lone, reluctant hero will emerge as humanity's champion - and the last hope for a universe on the edge of annihilation."
76341,Mad Max: Fury Road,gte_modernbert,8,438631,Dune,0.743562638759613,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
76341,Mad Max: Fury Road,gte_modernbert,9,274855,Geostorm,0.7394320964813232,"After an unprecedented series of natural disasters threatened the planet, the world's leaders came together to create an intricate network of satellites to control the global climate and keep everyone safe. But now, something has gone wrong: the system built to protect Earth is attacking it, and it becomes a race against the clock to uncover the real threat before a worldwide geostorm wipes out everything and everyone along with it."
76341,Mad Max: Fury Road,gte_modernbert,10,501929,The Mitchells vs. the Machines,0.7386106848716736,"A quirky, dysfunctional family's road trip is upended when they find themselves in the middle of the robot apocalypse and suddenly become humanity's unlikeliest last hope."
37799,The Social Network,minilm,1,482321,Ron's Gone Wrong,0.45393645763397217,"In a world where walking, talking, digitally connected bots have become children's best friends, an 11-year-old finds that his robot buddy doesn't quite work the same as the others do."
37799,The Social Network,minilm,2,671043,Spoiled Brats,0.45378702878952026,"The billionaire is tired of the whims of his own children and decides to teach them a lesson. He announces to them that he has become bankrupt. Now spoiled teenagers will have to do what they have never done: go to work, learn to love and value life."
37799,The Social Network,minilm,3,257211,The Intern,0.45101669430732727,"70-year-old widower Ben Whittaker has discovered that retirement isn't all it's cracked up to be. Seizing an opportunity to get back in the game, he becomes a senior intern at an online fashion site, founded and run by Jules Ostin."
37799,The Social Network,minilm,4,606625,Follow Me,0.4364553391933441,"A social media personality travels with his friends to Moscow to capture new content for his successful vlog. Always pushing the limits and catering to a growing audience, they enter a cold world of mystery, excess, and danger. When the lines between real life and social media are blurred, the group must fight to escape, and survive."
37799,The Social Network,minilm,5,284427,Who Am I,0.4255475699901581,"Benjamin, a young German computer whiz, is invited to join a subversive hacker group that wants to be noticed on the world's stage."
37799,The Social Network,minilm,6,33909,Wall Street: Money Never Sleeps,0.41160768270492554,"As the global economy teeters on the brink of disaster, a young Wall Street trader partners with disgraced former Wall Street corporate raider Gordon Gekko on a two tiered mission: To alert the financial community to the coming doom, and to find out who was responsible for the death of the young trader's mentor."
37799,The Social Network,minilm,7,453,A Beautiful Mind,0.40171122550964355,"From the heights of notoriety to the depths of depravity, John Forbes Nash Jr. experiences it all. As a brilliant but socially awkward mathematician, he made a groundbreaking discovery early in his career and stands on the brink of international acclaim. But as the handsome and arrogant Nash accepts secret work in cryptography, he becomes entangled in a mysterious conspiracy. His life takes a nightmarish turn and he soon finds himself on a painful and harrowing journey of self-discovery."
37799,The Social Network,minilm,8,10428,Hackers,0.3920135498046875,"Along with his new friends, a teenager who was arrested by the US Secret Service and banned from using a computer for writing a computer virus discovers a plot by a nefarious hacker, but they must use their computer skills to find the evidence while being pursued by the Secret Service and the evil computer genius behind the virus."
37799,The Social Network,minilm,9,10673,Wall Street,0.39005547761917114,"A young and impatient stockbroker is willing to do anything to get to the top, including trading on illegal inside information taken through a ruthless and greedy corporate raider, whom takes the youth under his wing."
37799,The Social Network,minilm,10,987917,Old Dads,0.389506995677948,A cranky middle-aged dad and his two best friends find themselves out of step in a changing world of millennial CEOs and powerful preschool principals.
37799,The Social Network,mpnet,1,590854,The Hater,0.41467902064323425,A duplicitous young man finds success in the dark world of social media smear tactics — but his virtual vitriol soon has violent real-life consequences.
37799,The Social Network,mpnet,2,368031,Friend Request,0.4108586609363556,"Enjoying college life as a popular student, Laura shares everything with her more than 800 friends on Facebook. But one day, after accepting a friend request from a  social outcast named Marina, Laura’s life is cursed..."
37799,The Social Network,mpnet,3,1016084,BlackBerry,0.40869611501693726,Two mismatched entrepreneurs – egghead innovator Mike Lazaridis and cut-throat businessman Jim Balsillie – joined forces in an endeavour that was to become a worldwide hit in little more than a decade. The story of the meteoric rise and catastrophic demise of the world's first smartphone.
37799,The Social Network,mpnet,4,544404,Who You Think I Am,0.40713801980018616,"Claire, a 50-year-old divorced teacher, creates a fake Facebook profile of a 24-year-old woman to catfish Alex, the roommate of her former lover, Ludo."
37799,The Social Network,mpnet,5,162903,The Fifth Estate,0.38861608505249023,"A look at the relationship between WikiLeaks founder Julian Assange and his early supporter and eventual colleague Daniel Domscheit-Berg, and how the website's growth and influence led to an irreparable rift between the two friends."
37799,The Social Network,mpnet,6,115782,Jobs,0.3872409462928772,The story of Steve Jobs' ascension from college dropout into one of the most revered creative entrepreneurs of the 20th century.
37799,The Social Network,mpnet,7,284427,Who Am I,0.37486422061920166,"Benjamin, a young German computer whiz, is invited to join a subversive hacker group that wants to be noticed on the world's stage."
37799,The Social Network,mpnet,8,814340,Cha Cha Real Smooth,0.3713928759098053,"Fresh out of college and stuck at his New Jersey home without a clear path forward, 22-year-old Andrew begins working as a party starter for bar/bat mitzvahs—where he strikes up a unique friendship with a young mom and her teenage daughter."
37799,The Social Network,mpnet,9,1182047,The Apprentice,0.36542850732803345,"A young Donald Trump, eager to make his name as a hungry scion of a wealthy family in 1970s New York, comes under the spell of Roy Cohn, the cutthroat attorney who would help create the Donald Trump we know today. Cohn sees in Trump the perfect protégé—someone with raw ambition, a hunger for success, and a willingness to do whatever it takes to win."
37799,The Social Network,mpnet,10,363992,The Wizard of Lies,0.3582550287246704,"A look behind the scenes at Bernie Madoff's massive Ponzi scheme, how it was perpetrated on the public and the trail of destruction it left in its wake, both for the victims and Madoff's family."
37799,The Social Network,gte_modernbert,1,79108,Starbuck,0.6987672448158264,"David Wozniak is a perpetual adolescent who discovers that, as a sperm donor, he has fathered 533 children. He is advised that more than 100 of his offspring are trying to force the fertility clinic to reveal the true identity of ""Starbuck,"" the pseudonym he used when donating his sperm. To make matters worse, his girlfriend Valérie is pregnant with his child, but doesn't feel that he is mature enough to be a father."
37799,The Social Network,gte_modernbert,2,416494,Status Update,0.6974425315856934,"After being uprooted by his parents' separation and unable to fit into his new hometown, a teenager stumbles upon a magical app that causes his social media updates to come true."
37799,The Social Network,gte_modernbert,3,146239,Delivery Man,0.696001410484314,An affable underachiever finds out he's fathered 533 children through anonymous donations to a fertility clinic 20 years ago. Now he must decide whether or not to come forward when 142 of them file a lawsuit to reveal his identity.
37799,The Social Network,gte_modernbert,4,115782,Jobs,0.6959858536720276,The story of Steve Jobs' ascension from college dropout into one of the most revered creative entrepreneurs of the 20th century.
37799,The Social Network,gte_modernbert,5,368031,Friend Request,0.6947920322418213,"Enjoying college life as a popular student, Laura shares everything with her more than 800 friends on Facebook. But one day, after accepting a friend request from a  social outcast named Marina, Laura’s life is cursed..."
37799,The Social Network,gte_modernbert,6,590854,The Hater,0.6931086778640747,A duplicitous young man finds success in the dark world of social media smear tactics — but his virtual vitriol soon has violent real-life consequences.
37799,The Social Network,gte_modernbert,7,284427,Who Am I,0.6914931535720825,"Benjamin, a young German computer whiz, is invited to join a subversive hacker group that wants to be noticed on the world's stage."
37799,The Social Network,gte_modernbert,8,544404,Who You Think I Am,0.6852777600288391,"Claire, a 50-year-old divorced teacher, creates a fake Facebook profile of a 24-year-old woman to catfish Alex, the roommate of her former lover, Ludo."
37799,The Social Network,gte_modernbert,9,14337,Primer,0.6830519437789917,"A group of fledgling inventors discover a complex method to manipulate reality. At first, they successfully game the stock market with it, but the consequences of the invention start to catch up with them."
37799,The Social Network,gte_modernbert,10,5559,Bee Movie,0.6815588474273682,"Barry B. Benson, a recent college graduate who wants more out of his life than making honey, decides to sue the human race after learning about the exploitation of bees at the hands of mankind. What will happen next?"
120467,The Grand Budapest Hotel,minilm,1,824,Moulin Rouge!,0.5400105714797974,"A celebration of love and creative inspiration takes place in the infamous, gaudy and glamorous Parisian nightclub, at the cusp of the 20th century. A young poet, who is plunged into the heady world of Moulin Rouge, begins a passionate affair with the club's most notorious and beautiful star."
120467,The Grand Budapest Hotel,minilm,2,37767,Fun Is Beautiful,0.47274094820022583,"Three characters' misadventures in semi-deserted, summertime Rome: a dim-witted mama's boy falls for a tourist; a would-be womanizer struggles to find company for his sex tourism trip to Kraków; a hippie is drawn into his father's schemes to bring him back into polite society."
